title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url
Tim Blackwell 1981 Fleer Baseball Card #304 Chicago Cubs + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600687
Willie Hernandez 1981 Fleer Baseball Card #310 Chicago Cubs + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600703
Mike Tyson 1981 Fleer Baseball Card #315 Chicago Cubs + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600738
Lenny Randle 1981 Fleer Baseball Card #301 Chicago Cubs + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600744
Rick Reuschel 1981 Fleer Baseball Card #293 Chicago Cubs + Fast Free Ship,$1.55,"Sold Mar 11, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110600774
1991 Fleer Ultra #355 Nolan Ryan Texas Rangers BASEBALL,$2.25,"Sold Mar 11, 2026",N,,,N,N,$0.00,pjsportscards10,New,https://www.ebay.com/itm/236661489581
1991 FLEER PRO-VISION #6 JOSE CANSECO ATHLETICS PSA 8,$19.99,"Sold Aug 16, 2025",Y,PSA,8,N,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/267362819447
1991 Ultra #149 Bo Jackson Baseball,$2.30,"Sold Mar 11, 2026",N,,,N,N,$0.00,dellcards,New,https://www.ebay.com/itm/196626644144
1991 Fleer Ultra Baseball Card HOF Kirby Puckett Minnesota Twins #195,$1.59,"Sold Mar 11, 2026",N,,,N,N,$0.00,sportyourcards,New,https://www.ebay.com/itm/277121677800
1991 Fleer #1 Barry Bonds Pro-Visions Factory,$1.99,"Sold Mar 11, 2026",N,,,N,N,$0.00,member205689,New,https://www.ebay.com/itm/377024251468
1991 Fleer - Pro-Vision Roger Clemens #9,$1.25,"Sold Mar 10, 2026",N,,,N,Y,$1.03,prime-breaks,New,https://www.ebay.com/itm/168219473220
1991 Fleer Ultra - Ultra Team - Bo Jackson 6 of 10 - Kansas City Royals,$0.99,"Sold Mar 10, 2026",N,,,N,Y,$1.32,rhtroost1,New,https://www.ebay.com/itm/226196906152
Ken Griffey Jr. 1991 Fleer Ultra Ultra Team Baseball Card Seattle Mariners #4,$0.50,"Sold Mar 10, 2026",N,,,Y,N,$0.74,natsieg-0,New,https://www.ebay.com/itm/397672979566
RICKEY HENDERSON Cards ***YOU PICK*** OAKLAND ATHLETICS,$1.00,"Sold Mar 10, 2026",N,,,N,N,$0.00,big_dans_cards,New,https://www.ebay.com/itm/127616510436
1991 Fleer #1 Kirby Puckett Pro-Visions Minnesota Twins,$2.50,"Sold Mar 10, 2026",N,,,N,Y,$0.00,willo44,New,https://www.ebay.com/itm/389642001365
1991 Fleer Pro-Vision Dwight Gooden #7 Insert Card - New York Mets - 7 Of 12,$0.99,"Sold Mar 10, 2026",N,,,N,N,$0.74,volscanes4,New,https://www.ebay.com/itm/236679897812
1990 FLEER TERRY KENNEDY SAN FRANCISCO GIANTS AUTOGRAPHED VINTAGE CARD,$1.59,"Sold Mar 10, 2026",N,,,N,N,$1.25,rjwenterprisesinc,New,https://www.ebay.com/itm/357266500070
BO JACKSON 1991 FLEER BASEBALL BIONIC BO KANSAS CITY ROYALS #5 Q5677,$2.41,"Sold Mar 10, 2026",N,,,Y,N,$6.00,quickconsign,New,https://www.ebay.com/itm/277771814154
1991 Fleer Pro-Vision Bionic Bo #5 Bo Jackson Kansas City Royals,$3.80,"Sold Mar 10, 2026",N,,,N,Y,$1.00,knobsright,New,https://www.ebay.com/itm/127727532037
1991 Fleer #1 Eric Davis World Series,$2.50,"Sold Mar 10, 2026",N,,,N,Y,$0.99,ussportscards1,New,https://www.ebay.com/itm/177463599833
1991 FLEER #138 FRANK THOMAS WHITE SOX HOF PSA 10,$45.77,"Sold Mar 10, 2026",Y,PSA,10,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/389695731038
1991 Fleer Ultra Update #U-58 Ivan Rodriguez RC PSA 9,$12.00,"Sold Mar 10, 2026",Y,PSA,9,N,N,$0.00,burbanksportscards,New,https://www.ebay.com/itm/168191157871
DWIGHT GOODEN NY Mets Signed 1991 Fleer Pro Vision Baseball Card #7 PSA Auto,$36.99,"Sold Mar 10, 2026",N,,,N,N,$5.99,superdolph.com,New,https://www.ebay.com/itm/358206702927
WILL CLARK (1986-2000) MLB Giants - CHOOSE YOUR CARD OR LOT!!,$0.99,"Sold Mar 10, 2026",N,,,N,N,$0.99,cda_cards,New,https://www.ebay.com/itm/147064061560
1991 Fleer Robin Yount #601 HOF Milwaukee Brewers,$1.79,"Sold Mar 10, 2026",N,,,N,Y,$0.00,kylbelflowe-0,New,https://www.ebay.com/itm/257353061297
"Fleers Batters Box Bo Jackson , Barry Bonds Cards Front New Sealed",$60.00,"Sold Mar 10, 2026",N,,,N,Y,$9.61,miamidc1977,New,https://www.ebay.com/itm/136270573541
1991 FLEER PRO VISION 5 BO JACKSON PSA 9 fresh grade! Bo knows,$137.00,"Sold Mar 10, 2026",Y,PSA,9,N,N,$5.85,scottw740,New,https://www.ebay.com/itm/287182242197
Ozzie Smith ⚾️ Cards - You Pick - Base Inserts - Cardinals 🔴 (2 CARD MINIMUM),$0.99,"Sold Mar 10, 2026",N,,,N,N,$0.00,maple_city_card_corner,New,https://www.ebay.com/itm/274984840096
1991 Fleer Ken Griffey Jr Barry Bonds #710 Second Generation Stars Baseball,$0.01,"Sold Mar 10, 2026",N,,,Y,N,$5.07,coburncards,New,https://www.ebay.com/itm/306801915766
Kirby Puckett 1991 Fleer #1 Pro Visions! 2 Card Min! Read Desc!,$0.99,"Sold Mar 10, 2026",N,,,N,Y,$0.00,grayssportscardsinc,New,https://www.ebay.com/itm/377021055921
2005 Fleer National Pastime Historical Record 180/1991 Nolan Ryan #5HR HOF e8a,$4.57,"Sold Mar 10, 2026",N,,,N,N,$4.99,comc_consignment,New,https://www.ebay.com/itm/236663803365
1991 Ultra Gold Ken Griffey Jr. #4 Ultra Team,$1.99,"Sold Mar 10, 2026",N,,,N,N,$1.32,junk_waxing_poetic,New,https://www.ebay.com/itm/286885408695
1991 Ultra #275 Barry Bonds Pittsburgh Pirates,$1.99,"Sold Mar 10, 2026",N,,,N,Y,$0.00,hof_sportscards_tx,New,https://www.ebay.com/itm/116431322818
RICKEY HENDERSON Singles & Inserts (with Pictures) / You Pick The Cards,$1.00,"Sold Mar 10, 2026",N,,,N,N,$1.50,mags3030,New,https://www.ebay.com/itm/376984341846
1991 Fleer Update - Jeff Bagwell #U-87 (RC) - HOF NM-MT,$2.49,"Sold Mar 10, 2026",N,,,N,N,$1.23,jebu-991499,New,https://www.ebay.com/itm/137114583556
Bobby Bonilla - 1991 Fleer #34 - Pittsburgh Pirates Baseball Card,$1.40,"Sold Mar 10, 2026",N,,,N,Y,$0.00,ubersomethingsales,New,https://www.ebay.com/itm/187933696659
Barry Bonds #5 1991 Fleer All-Stars Pittsburgh Pirates Baseball Card MLB NM,$5.99,"Sold Mar 10, 2026",N,,,N,Y,$0.00,reaperripssportscards,New,https://www.ebay.com/itm/397352581931
1991 FLEER BASEBALL #710 BARRY BONDS KEN GRIFFEY JR. PSA GEM MINT 10,$135.00,"Sold Mar 10, 2026",Y,PSA,10,N,N,$8.75,sgtstubbycards,New,https://www.ebay.com/itm/298108304689
1991 FLEER ULTRA UPDATE CHICAGO CUBS LOGO STICKER!!!!!!!!!,$1.58,"Sold Mar 10, 2026",N,,,N,N,$0.00,mlrhode8ifu,New,https://www.ebay.com/itm/165440991471
