title,price,shipping,sold_date,seller,condition,item_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
Benito Santiago 1991 Ultra #311 Padres MLB READ FREE SHIPPING AutographDen,$0.99,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397503802683,N,,,N,N,0.99,0.0,0.99,2026-03-12,bin,False,False,,,311
Jeff Conine 1991 Ultra #145 Royals MLB READ FREE SHIPPING AutographDen,$0.99,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397503829940,N,,,N,N,0.99,0.0,0.99,2026-03-12,bin,False,False,,,145
Willie McGee 1991 Ultra #325 Giants MLB READ FREE SHIPPING AutographDen,$0.99,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277645883535,N,,,N,N,0.99,0.0,0.99,2026-03-12,bin,False,False,,,325
1991 Fleer Ultra Team Baseball Bo Jackson #6 NM/MT KANSAS CITY ROYALS,$1.99,$0.00,"Sold Mar 12, 2026",jennlour-21,New,https://www.ebay.com/itm/315049113868,N,,,N,N,1.99,0.0,1.99,2026-03-12,bin,False,False,,6.0,
Dwight Gooden 1991 Fleer Pro Visions Flame Thrower #7,$1.99,$1.32,"Sold Mar 12, 2026",3rdcoastcardstx,New,https://www.ebay.com/itm/397680786485,N,,,N,N,1.99,1.32,3.31,2026-03-12,bin,False,False,,7.0,
1991 Fleer - Ken Griffey Jr./Barry Bonds #710,$1.19,$0.89,"Sold Mar 12, 2026",kevinscards75,New,https://www.ebay.com/itm/137063025197,N,,,N,Y,1.19,0.89,2.08,2026-03-12,bin,True,True,,,710
1991 FLEER ULTRA MLB BASEBALL TEAM LOGO PHILLIES FOIL STICKER + OTHERS,$1.50,$0.00,"Sold Mar 12, 2026",rockrive_32,New,https://www.ebay.com/itm/198086840340,N,,,N,N,1.5,0.0,1.5,2026-03-12,bin,False,False,,,
1991 Ultra #NNO Chicago Cubs Team Logo Stickers,$1.00,$0.75,"Sold Mar 12, 2026",heartoftexasflips,New,https://www.ebay.com/itm/156717469477,N,,,N,Y,1.0,0.75,1.75,2026-03-12,bin,True,False,,,
1991 Fleer Ultra Team Logo Foil Stickers / Pick Your Stickers / Buy4+ Save40%,$0.99,$0.89,"Sold Mar 12, 2026",eclectic_eden,New,https://www.ebay.com/itm/175380838983,N,,,N,N,0.99,0.89,1.88,2026-03-12,bin,False,False,,,
Randy Johnson Collection - Pick One - Fill Your Set,$1.00,$1.65,"Sold Mar 12, 2026",wipeoutslider,New,https://www.ebay.com/itm/312793476624,N,,,N,N,1.0,1.65,2.65,2026-03-12,bin,False,False,,,
1991 Fleer JUAN BERENGUER Signed Card autograph AUTO twins tigers giants,$5.49,$0.65,"Sold Mar 12, 2026",bcrew41,New,https://www.ebay.com/itm/225787734933,N,,,N,N,5.49,0.65,6.14,2026-03-12,bin,False,False,,,
1991 FLEER NOLAN RYAN BOX BOTTOM BASEBALL CARD,$1.99,$1.50,"Sold Mar 12, 2026",dlpuhala,New,https://www.ebay.com/itm/177220820545,N,,,N,N,1.99,1.5,3.49,2026-03-12,bin,False,False,,,
1991 Fleer - #2 Will Clark NM.,$2.49,$0.99,"Sold Mar 12, 2026",aquariussoul26,New,https://www.ebay.com/itm/256794610755,N,,,N,Y,2.49,0.99,3.48,2026-03-12,bin,True,False,,2.0,
1991 Fleer - Rickey Henderson #10 - PSA 10 / Pop: 73,$48.00,$4.85,"Sold Mar 12, 2026",eclecticcollectiblesemporium,New,https://www.ebay.com/itm/385953673034,Y,PSA,10,N,N,48.0,4.85,52.85,2026-03-12,bin,False,True,PSA,10.0,73
1991 Fleer Ultra Update U79 Jeff Bagwell RC Rookie PSA 10,$47.49,$5.50,"Sold Mar 12, 2026",pc_sportscards,New,https://www.ebay.com/itm/157662176435,Y,PSA,10,N,N,47.49,5.5,52.99,2026-03-12,bin,False,True,PSA,10.0,U79
1991 Ultra #4 Ken Griffey Jr. Ultra Team (Ultra Gold),$1.99,$0.00,"Sold Mar 12, 2026",liquidation_barn,New,https://www.ebay.com/itm/267581063373,N,,,N,Y,1.99,0.0,1.99,2026-03-12,bin,True,False,,4.0,
1991 Fleer - Pro-Vision Will Clark #2,$0.25,$1.32,"Sold Mar 12, 2026",camfa_8179,New,https://www.ebay.com/itm/127719899453,N,,,Y,N,0.25,1.32,1.57,2026-03-12,auction,False,False,,2.0,
1991 Ultra #85 Frank Thomas,$1.49,$0.00,"Sold Mar 11, 2026",joef-11,New,https://www.ebay.com/itm/127686123884,N,,,N,N,1.49,0.0,1.49,2026-03-11,bin,False,False,,,85
1991 Fleer - Pro-Vision #12 Darryl Strawberry New York Mets,$1.71,$0.00,"Sold Mar 11, 2026",robinsnest76,New,https://www.ebay.com/itm/127725678302,N,,,N,N,1.71,0.0,1.71,2026-03-11,bin,False,False,,,12
Juan Gonzalez 1991 Fleer Ultra Update PSA 9 Rangers #U-55,$6.99,$4.85,"Sold Mar 11, 2026",veecomics,New,https://www.ebay.com/itm/287055876203,Y,PSA,9,N,Y,6.99,4.85,11.84,2026-03-11,bin,True,True,PSA,9.0,55
1991 Greg Maddux Fleer Ultra #64,$1.69,$0.00,"Sold Mar 11, 2026",ispy06,New,https://www.ebay.com/itm/234939056574,N,,,N,Y,1.69,0.0,1.69,2026-03-11,bin,True,False,,,64
1991 Sammy Sosa Fleer Ultra #82,$1.69,$0.00,"Sold Mar 11, 2026",ispy06,New,https://www.ebay.com/itm/234866632990,N,,,N,Y,1.69,0.0,1.69,2026-03-11,bin,True,False,,,82
1991 Mark Grace Fleer Ultra #61,$1.69,$0.00,"Sold Mar 11, 2026",ispy06,New,https://www.ebay.com/itm/235807258448,N,,,N,Y,1.69,0.0,1.69,2026-03-11,bin,True,False,,,61
1991 Fleer #545 Phil Stephenson Wax/Cello Pack version,$1.89,$0.00,"Sold Mar 11, 2026",cmycollectibles,New,https://www.ebay.com/itm/365874235401,N,,,N,N,1.89,0.0,1.89,2026-03-11,bin,False,False,,,545
1991 Fleer #545b Phil Stephenson Jumbo Pack Variation,$1.89,$0.00,"Sold Mar 11, 2026",cmycollectibles,New,https://www.ebay.com/itm/365882525326,N,,,N,N,1.89,0.0,1.89,2026-03-11,bin,False,False,,,545B
Barry Bonds Base/Inserts - You Pick - $2.00 or 2 Card Minimum,$2.00,$0.00,"Sold Mar 11, 2026",disabled_vet,New,https://www.ebay.com/itm/115728234975,N,,,N,N,2.0,0.0,2.0,2026-03-11,bin,False,False,,2.0,00
1991 Fleer Update Part. set Baseball Pick cards that you may want/need.,$1.00,$0.74,"Sold Mar 11, 2026",ghorton5354,New,https://www.ebay.com/itm/127141559138,N,,,N,N,1.0,0.74,1.74,2026-03-11,bin,False,False,,,
1991 Fleer Pro-Vision Roger Clemens #9 Insert Card - Boston Red Sox - 9 Of 12,$1.15,$0.74,"Sold Mar 11, 2026",volscanes4,New,https://www.ebay.com/itm/336473041761,N,,,N,N,1.15,0.74,1.89,2026-03-11,bin,False,False,,9.0,12
1991 Fleer Kevin McReynolds #154 New York Mets Baseball Card,$1.65,$0.00,"Sold Mar 11, 2026",the_cardboard_dream,New,https://www.ebay.com/itm/335394638579,N,,,N,Y,1.65,0.0,1.65,2026-03-11,bin,True,False,,,154
1992 Fleer Ultra Tim McIntosh #386 Milwaukee Brewers Baseball Card,$1.30,$0.00,"Sold Mar 11, 2026",mnstarcards,New,https://www.ebay.com/itm/377006414832,N,,,N,N,1.3,0.0,1.3,2026-03-11,bin,False,False,,,386
Fleer 1991 Ken Griffey Jr. #7 Seattle Mariners All Star Team MLB Baseball Card,$3.02,$1.32,"Sold Mar 11, 2026",houstonh,New,https://www.ebay.com/itm/377010025070,N,,,Y,N,3.02,1.32,4.34,2026-03-11,auction,False,False,,7.0,
144938565 Michael Jordan 1991 Sports Cards News #2 PSA 9,$50.00,$5.50,"Sold Mar 11, 2026",pc_sportscards,New,https://www.ebay.com/itm/157709479777,Y,PSA,9,Y,N,50.0,5.5,55.5,2026-03-11,auction,False,True,PSA,9.0,
1991 Fleer - Pro-Vision Bo Jackson #5,$2.73,$1.32,"Sold Mar 11, 2026",hammerheadcollectibles760,New,https://www.ebay.com/itm/389718419941,N,,,N,Y,2.73,1.32,4.05,2026-03-11,bin,True,False,,5.0,
1991 Fleer #10 Rickey Henderson PSA 10,$39.99,$5.00,"Sold Mar 11, 2026",88kc,New,https://www.ebay.com/itm/205991719694,Y,PSA,10,N,N,39.99,5.0,44.99,2026-03-11,bin,False,True,PSA,10.0,
Gary Carter 1991 Fleer #258 Giants MLB READ FREE SHIPPING AutographDen,$0.31,$0.00,"Sold Mar 11, 2026",autographden,New,https://www.ebay.com/itm/277780404698,N,,,Y,N,0.31,0.0,0.31,2026-03-11,auction,False,False,,,258
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.26,$0.00,"Sold Mar 11, 2026",autographden,New,https://www.ebay.com/itm/277780404666,N,,,Y,N,0.26,0.0,0.26,2026-03-11,auction,False,False,,6.0,
1987 Fleer #366 George Brett Baseball Card,$0.79,$1.19,"Sold Mar 11, 2026",scottsj78,New,https://www.ebay.com/itm/358275309140,N,,,Y,N,0.79,1.19,1.98,2026-03-11,auction,False,False,,,366
Julio Gonzalez 1981 Fleer Baseball Card #73 Houston Astros + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600617,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,73
1991 Fleer Barry Bonds #33 Pittsburgh Pirates MLB Baseball Trading Card,$0.01,$1.32,"Sold Mar 11, 2026",midwestcards6767,New,https://www.ebay.com/itm/157726551832,N,,,Y,N,0.01,1.32,1.33,2026-03-11,auction,False,False,,,33
1991 Fleer #673 Don Mattingly,$1.00,$0.75,"Sold Mar 11, 2026",heartoftexasflips,New,https://www.ebay.com/itm/156986249968,N,,,N,Y,1.0,0.75,1.75,2026-03-11,bin,True,False,,,673
OZZIE SMITH Baseball Card Pick Any Inserts SP 1980-2023 NM & Better Upick HOF,$0.99,$0.00,"Sold Mar 11, 2026",primer454,New,https://www.ebay.com/itm/313598382737,N,,,N,N,0.99,0.0,0.99,2026-03-11,bin,False,False,,,
1991 FLEER #710 KEN GRIFFEY JR.-BARRY BONDS PSA 9,$13.53,$5.00,"Sold Mar 11, 2026",4_sharp_corners,New,https://www.ebay.com/itm/267593343748,Y,PSA,9,Y,N,13.53,5.0,18.53,2026-03-11,auction,False,True,PSA,9.0,710
Paul Molitor cards (1987-2022) Brewers Twins Blue Jays - You Choose,$0.99,$0.75,"Sold Mar 11, 2026",sjosing,New,https://www.ebay.com/itm/388968605063,N,,,N,N,0.99,0.75,1.74,2026-03-11,bin,False,False,,,
1991 Fleer - Factory Set Pro-Vision Rickey Henderson #2,$3.99,$0.00,"Sold Mar 11, 2026",miami305vintage,New,https://www.ebay.com/itm/127723257093,N,,,N,N,3.99,0.0,3.99,2026-03-11,bin,False,False,,2.0,
1992 Fleer Ultra Mark McGwire card #115,$1.99,$0.00,"Sold Mar 11, 2026",minisnstuff2014,New,https://www.ebay.com/itm/256747527881,N,,,N,Y,1.99,0.0,1.99,2026-03-11,bin,True,False,,,115
1991 Fleer - Nolan Ryan #302,$1.75,$0.00,"Sold Mar 11, 2026",timscards1979,New,https://www.ebay.com/itm/397561079936,N,,,N,N,1.75,0.0,1.75,2026-03-11,bin,False,False,,,302
Fleer Team Stickers (1977-1991) / OAKLAND A'S / U Pick Cards / Buy4+ Save40%,$0.99,$0.89,"Sold Mar 11, 2026",eclectic_eden,New,https://www.ebay.com/itm/175488301758,N,,,N,N,0.99,0.89,1.88,2026-03-11,bin,False,False,,,
1991 Fleer Sticker Indians Tigers Phillies & Mets Combined Shipping,$0.50,$1.00,"Sold Mar 11, 2026",us_q515,New,https://www.ebay.com/itm/177922090988,N,,,Y,N,0.5,1.0,1.5,2026-03-11,auction,False,False,,,
🔥PICK YOUR CARDS! 2+ SAVE 5%-15%! KEN GRIFFEY JR Cards | 1989 to 2008🔥RAV,$1.29,$0.99,"Sold Mar 11, 2026",csteenterprises,New,https://www.ebay.com/itm/389126381948,N,,,N,N,1.29,0.99,2.28,2026-03-11,bin,False,False,,2.0,15
1991 fleer team logo stickers Indians Tigers Royals Brewers Combined Shipping,$0.45,$1.00,"Sold Mar 11, 2026",us_q515,New,https://www.ebay.com/itm/177922049095,N,,,Y,N,0.45,1.0,1.45,2026-03-11,auction,False,False,,,
Scot Thompson 1981 Fleer Baseball Card #296 Chicago Cubs + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600700,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,296
Doug Capilla UER 1981 Fleer Baseball Card #309 Chicago Cubs + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600724,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,309
Steve Dillard 1981 Fleer Baseball Card #298 Chicago Cubs + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600748,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,298
Joel Skinner 1991 Fleer #377 Cleveland Indians BASEBALL *077,$0.99,$0.00,"Sold Mar 11, 2026",robertpittman100,New,https://www.ebay.com/itm/157414031951,N,,,N,N,0.99,0.0,0.99,2026-03-11,bin,False,False,,,377
Steve Decker 1991 Fleer #260 San Francisco Giants BASEBALL *077,$0.99,$0.00,"Sold Mar 11, 2026",robertpittman100,New,https://www.ebay.com/itm/205804241990,N,,,N,N,0.99,0.0,0.99,2026-03-11,bin,False,False,,,260
1991 Fleer #335 Cecil Fielder Detroit Tigers,$1.79,$0.00,"Sold Mar 11, 2026",wowcoolcards,New,https://www.ebay.com/itm/355744649389,N,,,N,N,1.79,0.0,1.79,2026-03-11,bin,False,False,,,335
1991 Fleer Pro-Visions Kirby Puckett Twins CSG 8 NM/Mint,$8.99,$7.95,"Sold Mar 11, 2026",micha-caval,New,https://www.ebay.com/itm/227242317072,Y,CSG,8,Y,N,8.99,7.95,16.94,2026-03-11,auction,False,True,CSG,8.0,
1991 Fleer Ultra - Bo Jackson #149,$1.54,$0.00,"Sold Mar 11, 2026",keithjeffers,New,https://www.ebay.com/itm/336441051171,N,,,N,Y,1.54,0.0,1.54,2026-03-11,bin,True,False,,,149
Eric Davis 1991 Fleer Baseball Pro-Visions Cincinnati Reds #10,$1.25,$0.99,"Sold Mar 11, 2026",sandosports,New,https://www.ebay.com/itm/298036331092,N,,,N,Y,1.25,0.99,2.24,2026-03-11,bin,True,True,,10.0,
1991 Fleer Ultra Bo Jackson CGC Graded 9 Mint,$16.00,$0.00,"Sold Mar 11, 2026",micbeat_67,New,https://www.ebay.com/itm/317964514164,Y,CGC,9,Y,N,16.0,0.0,16.0,2026-03-11,auction,False,True,CGC,9.0,
1991 Fleer - All Star Team Matt Williams #3 San Francisco Giants,$3.99,$0.00,"Sold Mar 11, 2026",miami305vintage,New,https://www.ebay.com/itm/127720321864,N,,,N,N,3.99,0.0,3.99,2026-03-11,bin,False,False,,3.0,
"1991 Fleer #515 Mike Scott, Astros nm ib",$1.00,$0.00,"Sold Mar 11, 2026",scotsman-half,New,https://www.ebay.com/itm/205283419869,N,,,N,Y,1.0,0.0,1.0,2026-03-11,bin,True,False,,,515
Randy Johnson Base/Inserts - You Pick - $2.00 or 2 Card Minimum,$2.00,$0.00,"Sold Mar 11, 2026",disabled_vet,New,https://www.ebay.com/itm/116380732254,N,,,N,N,2.0,0.0,2.0,2026-03-11,bin,False,False,,2.0,00
Nolan Ryan cards - pick your favorite...pick a bunch!,$1.39,$0.00,"Sold Mar 11, 2026",kevmak,New,https://www.ebay.com/itm/144090584054,N,,,N,N,1.39,0.0,1.39,2026-03-11,bin,False,False,,,
JOHN MORRIS PHILLIES 1991 FLEER UPDATE BASEBALL #U-109,$0.99,$0.89,"Sold Mar 11, 2026",lamar62956,New,https://www.ebay.com/itm/126561439589,N,,,N,N,0.99,0.89,1.88,2026-03-11,bin,False,True,,,109
Bo Jackson Singles ( You Pick ) - Baseball & Football Rookies etc . Near Mint,$1.59,$4.99,"Sold Mar 11, 2026",insidethewrapper,New,https://www.ebay.com/itm/198000077163,N,,,N,N,1.59,4.99,6.58,2026-03-11,bin,False,False,,,
Ozzie Smith 1991 Fleer #646 St Louis Cardinals,$1.25,$0.00,"Sold Mar 11, 2026",roughandready,New,https://www.ebay.com/itm/326266528207,N,,,N,N,1.25,0.0,1.25,2026-03-11,bin,False,False,,,646
"1991 Fleer Ken Griffey, Jr. #450 Seattle Mariners",$2.99,$0.00,"Sold Mar 11, 2026",designated_heckler_cards,New,https://www.ebay.com/itm/137005070913,N,,,N,Y,2.99,0.0,2.99,2026-03-11,bin,True,False,,,450
1991 Fleer Second Generation Stars - Griffey/Bonds #710 Mariners/Pirates,$4.99,$0.00,"Sold Mar 11, 2026",designated_heckler_cards,New,https://www.ebay.com/itm/137046660433,N,,,N,Y,4.99,0.0,4.99,2026-03-11,bin,True,True,,,710
1991 Fleer Barry Bonds Ken Griffey Jr #710 HOF,$2.99,$0.00,"Sold Mar 11, 2026",gowolverines2,New,https://www.ebay.com/itm/388943970058,N,,,N,N,2.99,0.0,2.99,2026-03-11,bin,False,True,,,710
1991 Fleer - Pro-Vision Ruben Sierra #3,$1.64,$0.00,"Sold Mar 10, 2026",my80sjunkwax,New,https://www.ebay.com/itm/377003607940,N,,,N,N,1.64,0.0,1.64,2026-03-10,bin,False,False,,3.0,
1991 FLEER MIKE GREENWELL CARD#8 NR-MINT BOSTON RED SOX HANSHIN TIGERS,$0.99,$1.99,"Sold Mar 11, 2026",2easy2trade,New,https://www.ebay.com/itm/325805717642,N,,,N,N,0.99,1.99,2.98,2026-03-11,bin,False,False,,8.0,
1991 FLEER DON MATTINGLY PRO VISION CARD#11 NEW YORK YANKEES DODGERS,$0.99,$1.99,"Sold Mar 11, 2026",2easy2trade,New,https://www.ebay.com/itm/326322708237,N,,,N,N,0.99,1.99,2.98,2026-03-11,bin,False,False,,,11
Wally Whitehurst 1991 Fleer #166 New York Mets BASEBALL *077,$0.99,$0.00,"Sold Mar 11, 2026",robertpittman100,New,https://www.ebay.com/itm/157414031940,N,,,N,N,0.99,0.0,0.99,2026-03-11,bin,False,False,,,166
Dick Ruthven 1981 Fleer Baseball Card #16 Philadelphia Phillies +Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600662,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,16
Jerry Martin 1981 Fleer Baseball Card #295 Chicago Cubs + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600561,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,295
Larry Biittner 1981 Fleer Baseball Card #314 Chicago Cubs + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600580,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,314
Bill Caudill 1981 Fleer Baseball Card #306 Chicago Cubs + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600622,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,306
Mike Vail 1981 Fleer Baseball Card #311 Chicago Cubs + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600674,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,311
Tim Blackwell 1981 Fleer Baseball Card #304 Chicago Cubs + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600687,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,304
Willie Hernandez 1981 Fleer Baseball Card #310 Chicago Cubs + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600703,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,True,,,310
Mike Tyson 1981 Fleer Baseball Card #315 Chicago Cubs + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600738,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,315
Lenny Randle 1981 Fleer Baseball Card #301 Chicago Cubs + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600744,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,301
Rick Reuschel 1981 Fleer Baseball Card #293 Chicago Cubs + Fast Free Ship,$1.55,$0.00,"Sold Mar 11, 2026",55cardking,New,https://www.ebay.com/itm/137110600774,N,,,N,Y,1.55,0.0,1.55,2026-03-11,bin,True,False,,,293
1991 Fleer Ultra #355 Nolan Ryan Texas Rangers BASEBALL,$2.25,$0.00,"Sold Mar 11, 2026",pjsportscards10,New,https://www.ebay.com/itm/236661489581,N,,,N,N,2.25,0.0,2.25,2026-03-11,bin,False,False,,,355
1991 FLEER PRO-VISION #6 JOSE CANSECO ATHLETICS PSA 8,$19.99,$5.00,"Sold Aug 16, 2025",4_sharp_corners,New,https://www.ebay.com/itm/267362819447,Y,PSA,8,N,N,19.99,5.0,24.99,2025-08-16,bin,False,True,PSA,8.0,
1991 Ultra #149 Bo Jackson Baseball,$2.30,$0.00,"Sold Mar 11, 2026",dellcards,New,https://www.ebay.com/itm/196626644144,N,,,N,N,2.3,0.0,2.3,2026-03-11,bin,False,False,,,149
1991 Fleer Ultra Baseball Card HOF Kirby Puckett Minnesota Twins #195,$1.59,$0.00,"Sold Mar 11, 2026",sportyourcards,New,https://www.ebay.com/itm/277121677800,N,,,N,N,1.59,0.0,1.59,2026-03-11,bin,False,False,,,195
1991 Fleer #1 Barry Bonds Pro-Visions Factory,$1.99,$0.00,"Sold Mar 11, 2026",member205689,New,https://www.ebay.com/itm/377024251468,N,,,N,N,1.99,0.0,1.99,2026-03-11,bin,False,False,,1.0,
1991 Fleer - Pro-Vision Roger Clemens #9,$1.25,$1.03,"Sold Mar 10, 2026",prime-breaks,New,https://www.ebay.com/itm/168219473220,N,,,N,Y,1.25,1.03,2.28,2026-03-10,bin,True,False,,9.0,
1991 Fleer Ultra - Ultra Team - Bo Jackson 6 of 10 - Kansas City Royals,$0.99,$1.32,"Sold Mar 10, 2026",rhtroost1,New,https://www.ebay.com/itm/226196906152,N,,,N,Y,0.99,1.32,2.31,2026-03-10,bin,True,True,,6.0,
Ken Griffey Jr. 1991 Fleer Ultra Ultra Team Baseball Card Seattle Mariners #4,$0.50,$0.74,"Sold Mar 10, 2026",natsieg-0,New,https://www.ebay.com/itm/397672979566,N,,,Y,N,0.5,0.74,1.24,2026-03-10,auction,False,False,,4.0,
RICKEY HENDERSON Cards ***YOU PICK*** OAKLAND ATHLETICS,$1.00,$0.00,"Sold Mar 10, 2026",big_dans_cards,New,https://www.ebay.com/itm/127616510436,N,,,N,N,1.0,0.0,1.0,2026-03-10,bin,False,False,,,
1991 Fleer #1 Kirby Puckett Pro-Visions Minnesota Twins,$2.50,$0.00,"Sold Mar 10, 2026",willo44,New,https://www.ebay.com/itm/389642001365,N,,,N,Y,2.5,0.0,2.5,2026-03-10,bin,True,False,,1.0,
1991 Fleer Pro-Vision Dwight Gooden #7 Insert Card - New York Mets - 7 Of 12,$0.99,$0.74,"Sold Mar 10, 2026",volscanes4,New,https://www.ebay.com/itm/236679897812,N,,,N,N,0.99,0.74,1.73,2026-03-10,bin,False,False,,7.0,12
1990 FLEER TERRY KENNEDY SAN FRANCISCO GIANTS AUTOGRAPHED VINTAGE CARD,$1.59,$1.25,"Sold Mar 10, 2026",rjwenterprisesinc,New,https://www.ebay.com/itm/357266500070,N,,,N,N,1.59,1.25,2.84,2026-03-10,bin,False,True,TAG,,
BO JACKSON 1991 FLEER BASEBALL BIONIC BO KANSAS CITY ROYALS #5 Q5677,$2.41,$6.00,"Sold Mar 10, 2026",quickconsign,New,https://www.ebay.com/itm/277771814154,N,,,Y,N,2.41,6.0,8.41,2026-03-10,auction,False,False,,5.0,Q5677
1991 Fleer Pro-Vision Bionic Bo #5 Bo Jackson Kansas City Royals,$3.80,$1.00,"Sold Mar 10, 2026",knobsright,New,https://www.ebay.com/itm/127727532037,N,,,N,Y,3.8,1.0,4.8,2026-03-10,bin,True,False,,5.0,
1991 Fleer #1 Eric Davis World Series,$2.50,$0.99,"Sold Mar 10, 2026",ussportscards1,New,https://www.ebay.com/itm/177463599833,N,,,N,Y,2.5,0.99,3.49,2026-03-10,bin,True,False,,1.0,
1991 FLEER #138 FRANK THOMAS WHITE SOX HOF PSA 10,$45.77,$5.00,"Sold Mar 10, 2026",4_sharp_corners,New,https://www.ebay.com/itm/389695731038,Y,PSA,10,Y,N,45.77,5.0,50.77,2026-03-10,auction,False,True,PSA,10.0,138
1991 Fleer Ultra Update #U-58 Ivan Rodriguez RC PSA 9,$12.00,$0.00,"Sold Mar 10, 2026",burbanksportscards,New,https://www.ebay.com/itm/168191157871,Y,PSA,9,N,N,12.0,0.0,12.0,2026-03-10,bin,False,True,PSA,9.0,58
DWIGHT GOODEN NY Mets Signed 1991 Fleer Pro Vision Baseball Card #7 PSA Auto,$36.99,$5.99,"Sold Mar 10, 2026",superdolph.com,New,https://www.ebay.com/itm/358206702927,N,,,N,N,36.99,5.99,42.98,2026-03-10,bin,False,True,PSA,7.0,
WILL CLARK (1986-2000) MLB Giants - CHOOSE YOUR CARD OR LOT!!,$0.99,$0.99,"Sold Mar 10, 2026",cda_cards,New,https://www.ebay.com/itm/147064061560,N,,,N,N,0.99,0.99,1.98,2026-03-10,bin,False,False,,,
1991 Fleer Robin Yount #601 HOF Milwaukee Brewers,$1.79,$0.00,"Sold Mar 10, 2026",kylbelflowe-0,New,https://www.ebay.com/itm/257353061297,N,,,N,Y,1.79,0.0,1.79,2026-03-10,bin,True,False,,,601
"Fleers Batters Box Bo Jackson , Barry Bonds Cards Front New Sealed",$60.00,$9.61,"Sold Mar 10, 2026",miamidc1977,New,https://www.ebay.com/itm/136270573541,N,,,N,Y,60.0,9.61,69.61,2026-03-10,bin,True,False,,,
1991 FLEER PRO VISION 5 BO JACKSON PSA 9 fresh grade! Bo knows,$137.00,$5.85,"Sold Mar 10, 2026",scottw740,New,https://www.ebay.com/itm/287182242197,Y,PSA,9,N,N,137.0,5.85,142.85,2026-03-10,bin,False,True,PSA,9.0,
Ozzie Smith ⚾️ Cards - You Pick - Base Inserts - Cardinals 🔴 (2 CARD MINIMUM),$0.99,$0.00,"Sold Mar 10, 2026",maple_city_card_corner,New,https://www.ebay.com/itm/274984840096,N,,,N,N,0.99,0.0,0.99,2026-03-10,bin,False,False,,2.0,
1991 Fleer Ken Griffey Jr Barry Bonds #710 Second Generation Stars Baseball,$0.01,$5.07,"Sold Mar 10, 2026",coburncards,New,https://www.ebay.com/itm/306801915766,N,,,Y,N,0.01,5.07,5.08,2026-03-10,auction,False,True,,,710
Kirby Puckett 1991 Fleer #1 Pro Visions! 2 Card Min! Read Desc!,$0.99,$0.00,"Sold Mar 10, 2026",grayssportscardsinc,New,https://www.ebay.com/itm/377021055921,N,,,N,Y,0.99,0.0,0.99,2026-03-10,bin,True,False,,1.0,
